ItemID                             Last Harvested             Last Modified              Name                
211344a0e2e9b8ecec655e635e471a91   2018-07-24T11:44:57.425Z   2018-07-10T13:20:55.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/44002_006_002_002.mp4
b0d9265192c230522ee43ba2359e0548   2018-07-25T19:36:02.990Z   2018-07-25T15:08:58.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-25/161009/47156_006_002_003.mp4
f6f3f9ec603d6c8d1c5baaca4a71e6c9   0001-01-01T00:00:00.000Z   2018-07-26T13:41:56.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/67587_009_003_001.mp4 )
124bdf520f7e6d663a5da23d456560d9   2018-07-26T14:43:37.724Z   2018-07-26T13:44:32.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66062_002_004_002.mp4
3ef7657ab50fdfd45c00ddda48fd3778   2018-07-26T14:46:19.437Z   2018-07-26T13:48:21.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/46761_015_004_001.mp4
b434f9249c88a73d110b3e59dcf2a498   2018-07-26T14:51:27.789Z   2018-07-26T13:53:32.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/65794_004_004_003.mp4
e8d03ef0059e13b3168f2d92b7fdb4e3   2018-07-04T15:38:57.642Z   2018-07-02T09:21:15.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/55813_005_002_002.mp4
623d6473751189e84bc57f4403e3240d   2018-06-04T21:28:32.633Z   2018-05-31T12:35:40.000Z   aws-c4-contextual-prod-graymeta-content/18_041_001_001.mp4
a9cccbcb97a3cda1870b7b7720fc129f   2018-07-02T08:10:51.205Z   2018-07-02T07:17:27.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/081712/18_009_002_001.mp4
ae48a68778a8638cd555b8fce3fc4dbb   2018-07-04T16:45:38.515Z   2018-07-02T09:21:58.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56409_005_004_001.mp4
e93dc19fe17e27ee8d48295f063b0229   2018-07-04T17:36:55.548Z   2018-07-04T14:36:42.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/56409_001_004_001.mp4
75ce6f01da1efae99337faee5679aa19   2018-07-04T17:15:38.953Z   2018-07-02T09:20:49.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/53699_001_003_002.mp4
f9fb551ccc1418a9acf28185ad8a9226   2018-07-04T16:32:21.487Z   2018-07-02T09:26:50.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/59869_001_001_001.mp4
fdef3d1521ff9b4ea784dda8e04b3df6   2018-07-05T14:36:26.764Z   2018-07-05T12:52:56.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/65794_004_002_003.mp4
63df05e98c795e96bc743f17457b282f   2018-07-04T17:34:09.208Z   2018-07-02T09:27:49.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/65691_002_001_001.mp4
49ee806a9534d2cf3707ed910f75e4be   2018-07-04T16:50:05.248Z   2018-07-02T09:27:21.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63234_003_002_001.mp4
e484f8457359b53f875cd54606e5e3fb   2018-07-04T17:03:41.519Z   2018-07-02T09:21:44.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56409_004_004_001.mp4
fcefdd7ddbb8b6d656fb0550b5f11d63   2018-06-29T16:17:15.161Z   2018-06-21T16:19:15.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-06-21/172201/51501_001_003_005.mp4
fa05ef8e032660aa278bc77b124f4dd9   2018-07-04T17:49:21.834Z   2018-07-02T09:28:01.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/66882_003_002_001.mp4
ad9c6989518bd8743a52aa260549577c   2018-07-05T14:47:00.921Z   2018-07-05T12:45:54.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/67587_009_002_001.mp4
e509d83fa6e5892d7ce0abc0b2dac19c   2018-07-04T16:33:39.415Z   2018-07-02T09:21:07.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/55045_001_002_002.mp4
7d809ca4aab2a760a9251dddc0735dde   2018-07-05T14:44:53.436Z   2018-07-05T12:53:40.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66882_125_002_001.mp4
bdda95f16e2b4a4801d6112424d92b99   2018-06-14T11:09:12.196Z   2018-06-13T08:39:19.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-06-13/094341/18_001_001_001.mp4
bfefd92b110e76d68ff15753ae98fab1   2018-07-05T14:53:51.531Z   2018-07-05T12:50:52.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/46761_016_004_001.mp4
32dcc4f4ed7cfd145c0976b975e82b82   2018-07-04T16:39:13.744Z   2018-07-02T09:26:49.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/59869_001_002_001.mp4
9462910aa95a12ffdb16aa73ea103165   2018-07-05T14:59:16.087Z   2018-07-05T13:00:43.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/48687_006_002_004.mp4
454116cbfc5f3a1bf1b0fd92cd5cd2e0   2018-07-04T16:10:19.494Z   2018-07-02T09:27:20.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/62490_002_004_003.mp4
9f17a6f450058888990a6ac3f872ba9f   2018-07-04T16:46:53.957Z   2018-07-02T09:23:37.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58221_004_003_006.mp4
cbf73e441eb57dd53944d01cf50b14bf   2018-07-04T16:34:34.939Z   2018-07-02T09:27:53.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/65741_001_001_002.mp4
9fd1cf48922956fe4241e1027f513b92   2018-07-05T14:38:25.520Z   2018-07-05T12:45:19.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66974_004_003_001.mp4
38a85686bd1f3e52c7f2eda6a705e0cc   2018-07-04T16:44:44.547Z   2018-07-02T09:23:53.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58576_001_002_002.mp4
8b0167c77448309386ffad1792523d66   2018-06-29T15:07:24.462Z   2018-06-18T08:24:16.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-06-18/092813/18_004_001_002.mp4
6abb5d8585a402520e9b0393da4600f3   2018-07-04T16:35:04.622Z   2018-07-02T09:27:25.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63449_001_004_003.mp4
54eebf1f34ef21d3ee82f146c90dc9e8   2018-07-04T16:20:32.999Z   2018-07-02T09:27:03.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61299_001_004_002.mp4
a3c6174798fffc10548c89cbdf652ea5   2018-07-05T14:27:50.443Z   2018-07-05T12:58:15.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66267_001_004_002.mp4
37a4bee15b545bd65ab6346113f01187   2018-07-04T15:36:44.866Z   2018-07-02T09:20:22.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/52177_001_003_004.mp4
76a0f36216c147ce9648d920d3841786   2018-06-29T15:21:30.408Z   2018-06-18T09:44:37.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-06-18/104832/18_004_002_002.mp4
5cad77d8c5f39f9fc4453da5d16f4bee   2018-07-04T16:25:28.538Z   2018-07-02T09:27:46.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/65588_002_002_001.mp4
a94a7e5b5bdac1c15b1aa93aa5bd6141   0001-01-01T00:00:00.000Z   2018-07-13T13:17:22.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-13/140747/67830_013_004_001.mp4
4efc6a1b092ecd00c716c8725fdaecdf   2018-07-24T11:08:56.389Z   2018-07-10T13:22:45.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/52177_003_001_003.mp4
905c987d9af6ed455bbfb860a677eea7   2018-07-24T11:18:05.780Z   2018-07-10T13:25:54.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/56459_001_001_005.mp4
fb3c1b8d0397a1c7cce891838e13f35f   2018-07-24T11:20:42.701Z   2018-07-13T13:09:00.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-13/140747/63432_056_001_001.mp4
f03e05a89cbd1347f77754c6a3de4572   2018-07-24T11:21:40.496Z   2018-07-10T13:31:22.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/64040_001_004_004.mp4
d3bc34cbba362ea2b4f66d1d6ffccbec   2018-07-24T11:23:58.904Z   2018-07-13T13:11:50.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-13/140747/65987_010_002_001.mp4
dc5e4323af8234a68b339a865ae947be   2018-07-24T11:24:52.433Z   2018-07-13T13:17:38.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-13/140747/67950_001_001_002.mp4
c6c447543062f5a1bba2279564824eb1   2018-07-24T11:30:32.681Z   2018-07-13T13:10:21.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-13/140747/65393_024_004_001.mp4
3b19f5eab95ff11b1a62b3bda960e244   2018-07-24T11:30:02.163Z   2018-07-10T13:22:16.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/52177_001_003_003.mp4
5f2c272162be5e63137d0620aacabea2   2018-07-24T11:27:44.612Z   2018-07-10T13:26:41.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/56459_001_004_005.mp4
6cdd9e0df4a66a6e5ac49228d5d0bdeb   2018-07-24T11:44:10.046Z   2018-07-10T13:19:37.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/35925_001_001_002.mp4
300b2c052653e60b3b871c4ffab40ff1   2018-07-24T11:29:44.374Z   2018-07-13T13:14:11.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-13/140747/66298_011_002_001.mp4
b96b41c237e25c44fe07a10eb1ac1958   2018-07-24T11:32:35.807Z   2018-07-10T13:21:09.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/44002_005_001_003.mp4
6b7e83151142a4636e9550eedb22b1a8   2018-07-24T11:41:13.324Z   2018-07-13T13:16:00.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-13/140747/66882_102_001_001.mp4
4839bf48c3ca5c784bdba3539d726452   2018-07-24T11:35:14.438Z   2018-07-10T13:21:40.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/52177_001_001_003.mp4
2cb259beaa21dacfc3cfb442fc175e80   2018-07-24T11:42:43.027Z   2018-07-10T13:26:10.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/56459_001_002_005.mp4
70eec0f0296797b7e7cd3ffa27c1d2f6   2018-07-24T11:51:25.816Z   2018-07-13T13:11:17.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-13/140747/65684_011_004_002.mp4
ea255b5a2af56b838f0cc0172f582538   2018-07-24T11:36:43.753Z   2018-07-13T13:16:17.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-13/140747/66882_102_002_001.mp4
30ce5fa9fdfe2e0097118a7e791956c4   2018-07-24T11:49:02.188Z   2018-07-10T13:21:58.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/52177_001_002_003.mp4
00dca02431ec0527d607054e2ed680b1   2018-07-24T14:41:13.422Z   2018-07-24T14:41:00.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-24/090000/66298_011_003_001.mp4
4bd3969d16b80190dfb37f36868aff53   2018-07-26T11:33:47.030Z   2018-07-26T10:36:33.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-26/113803/47156_006_001_003.mp4
d1a7af78a19b074a1d0a1dd970b316ab   0001-01-01T00:00:00.000Z   2018-07-26T13:42:10.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/67587_009_004_001.mp4 )
9d3f9a6c730a9752236e9e56e9d5d6cd   0001-01-01T00:00:00.000Z   2018-07-26T13:46:27.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/67830_005_002_001.mp4 )
974408d73181353a31910663fdfad3c1   0001-01-01T00:00:00.000Z   2018-07-26T13:45:33.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/65067_014_003_003.mp4 )
942d16e64587f8bc60cc02f25c7abe92   0001-01-01T00:00:00.000Z   2018-07-26T13:46:04.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/67830_005_001_001.mp4 )
bd671deb9fd529241003acdec9d569f0   0001-01-01T00:00:00.000Z   2018-07-26T13:43:42.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66062_002_001_002.mp4 )
981c48f5a186164460fc4e68d762db63   0001-01-01T00:00:00.000Z   2018-07-26T13:44:16.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66062_002_003_002.mp4 )
269faf00e4f7fc1c57be1d95c435f1e5   0001-01-01T00:00:00.000Z   2018-07-26T13:43:59.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66062_002_002_002.mp4 )
986db33d8fb05711cdddeb7720daee8b   0001-01-01T00:00:00.000Z   2018-07-26T13:53:50.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66882_125_001_001.mp4 )
d709079b71291719d2d58c10e923a540   0001-01-01T00:00:00.000Z   2018-07-26T13:54:10.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66882_125_002_001.mp4 )
8e2e00944eca497240b59dd834bf0114   0001-01-01T00:00:00.000Z   2018-07-26T13:57:13.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66108_007_004_002.mp4 )
ad33a4e0296815bcef1d2efef6f8608f   0001-01-01T00:00:00.000Z   2018-07-26T13:48:58.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/46761_016_002_001.mp4 )
222333d0e1dbe863621cdbaf1a0824a0   0001-01-01T00:00:00.000Z   2018-07-26T13:54:47.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66882_126_002_001.mp4 )
ada5bf046e6c9bdc0280d377eaff8058   0001-01-01T00:00:00.000Z   2018-07-26T13:56:56.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66108_007_003_002.mp4 )
09e7a92a1dd0f988b52f753bc0f373b5   0001-01-01T00:00:00.000Z   2018-07-26T13:47:39.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/46761_015_002_001.mp4 )
1049ee38b1cc33d42eb418819cde7642   0001-01-01T00:00:00.000Z   2018-07-26T13:47:23.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/46761_015_001_001.mp4 )
eb4571608fc3bd423b6a2874940a4b34   0001-01-01T00:00:00.000Z   2018-07-26T13:48:00.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/46761_015_003_001.mp4 )
a88a08be8a23d20681399024bbbbd067   0001-01-01T00:00:00.000Z   2018-07-26T13:56:39.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66108_007_002_002.mp4 )
102974d6c6d58e9d772f6c1cea768ff4   2018-07-26T14:45:37.351Z   2018-07-26T13:42:49.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/66078_001_002_001.mp4
894d180c9dbd134cf4408e9d1bde9e76   2018-07-26T14:08:05.963Z   2018-07-26T13:45:10.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/65067_014_002_003.mp4
187347fc4e8369b3a8908e675d0d5ad1   0001-01-01T00:00:00.000Z   2018-07-26T14:00:30.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/65691_008_004_001.mp4 )
dd34b2c466a41d220d50ec7259efec77   0001-01-01T00:00:00.000Z   2018-07-26T14:00:11.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/65691_008_003_001.mp4 )
58b7604132f4a12d2769508e5a195b43   2018-07-24T11:58:35.134Z   2018-07-10T13:27:11.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/60347_001_002_002.mp4
38758ddf18f0ed87064b0d901d70aca8   2018-07-24T14:44:57.666Z   2018-07-24T14:44:44.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-24/090000/67830_013_003_001.mp4
d15e73d53721295522080486e158bfa3   0001-01-01T00:00:00.000Z   2018-07-24T15:08:08.000Z   <not harvested> ( s3://https://s3-eu-west-1.amazonaws.com/aws-c4-contextual-prod-graymeta-harvest/2018-07-24/090000/66108_002_002_002.mp4 )
47fa304cd66b04055ca2fc675ceb5104   2018-07-26T14:52:32.127Z   2018-07-26T13:41:38.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-26/144124/67587_009_002_001.mp4
bdb659f91c7332de1b2501a28a886acc   2018-07-04T17:07:41.381Z   2018-07-02T09:26:49.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/60347_001_003_003.mp4
163ea5a0fca0b70ebf603ee1dd9e47e5   2018-07-04T16:05:25.645Z   2018-07-02T09:27:53.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/65741_001_002_002.mp4
8682ed4a8dc35bb72adbf90cb5a1b3a0   2018-07-05T14:20:25.960Z   2018-07-05T12:52:30.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/46761_013_004_002.mp4
72eabee7920d60a47499da2d75234b29   2018-06-21T21:13:50.501Z   2018-06-21T16:18:52.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-06-21/172201/44002_001_001_001.mp4
ab47de116288fadecfe94281386d424f   2018-07-04T17:16:20.507Z   2018-07-02T09:23:04.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58221_002_001_002.mp4
f3b1a5b047a2842f16242b8fd27c5839   2018-07-04T17:12:59.910Z   2018-07-04T14:33:39.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/66300_001_004_001.mp4
5c0d862dbde65920934f775d4b21e3e6   2018-07-05T14:41:25.065Z   2018-07-05T12:58:03.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66267_001_003_002.mp4
af861143a81042e37a39048cdcedd890   2018-07-05T15:02:16.587Z   2018-07-05T12:45:42.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/67587_009_001_001.mp4
dce994aec7aa212bfd55593b80362c75   2018-07-04T16:15:53.392Z   2018-07-04T14:34:16.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/61670_001_003_001.mp4
b6cd256ffb71b6783a84565855dc55f2   2018-07-04T16:33:04.408Z   2018-07-02T09:27:02.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61299_001_002_002.mp4
837a69a71ee27fb24578099bf098b3f6   2018-07-06T15:24:38.671Z   2018-07-06T14:41:21.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-06/154036/56459_001_004_005.mp4
5b57748d9177210a84a28da8a26b7ce0   2018-07-04T16:20:59.096Z   2018-07-02T09:28:03.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/66882_037_002_001.mp4
d14eb60a28e59e0796ad30764d6ac971   2018-07-03T02:14:47.121Z   2018-07-02T09:27:31.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63880_001_002_003.mp4
aa142c56a9bb2129f8dcddfeb7e4bdae   2018-07-04T16:04:34.703Z   2018-07-02T09:20:46.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/53699_001_002_002.mp4
9bfe631f88b2bb97497b997e2b56a3eb   2018-06-29T15:32:13.849Z   2018-06-29T14:29:09.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-06-29/152841/66300_001_004_002.mp4
05fb49b1ad811cb8f18cf0ca5784e3b7   2018-07-04T17:35:00.498Z   2018-07-02T09:27:37.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/64040_001_004_004.mp4
11108f40d043f0b7182f4d883388083a   2018-07-04T17:36:30.925Z   2018-07-02T09:27:41.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/64324_001_004_007.mp4
8a8f46a2c7c44a99bd7dbd106a506d04   2018-07-04T16:39:34.176Z   2018-07-02T09:26:59.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61206_001_002_002.mp4
e7a87cf3979fc9da89e7f475e00a82c8   2018-07-04T17:36:23.631Z   2018-07-02T09:27:39.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/64324_001_001_007.mp4
be33f20e708d4d9cf9173e8b70f226a9   2018-06-11T11:02:30.807Z   2018-06-11T09:47:33.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-06-11/105200/18_001_001_001.mp4
4e367b4a2826a3889251b5d411095338   2018-07-04T16:11:59.822Z   2018-07-02T09:27:36.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/64040_001_002_004.mp4
f52a4f480814033f775e72b42941a2a2   2018-07-04T17:34:20.545Z   2018-07-02T09:27:43.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/64484_009_002_004.mp4
9a87d8cefc6bdc3b66068ccfbb3c4362   2018-07-04T17:11:41.362Z   2018-07-02T09:20:52.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/53699_001_004_002.mp4
3499d0118c8e6f7bcfde8e72c3d81cec   2018-07-04T16:38:34.539Z   2018-07-02T09:23:09.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58221_002_002_002.mp4
ce678e44dda6cde840ab8c417345b6d1   2018-07-04T17:28:02.445Z   2018-07-02T09:27:27.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63534_001_003_004.mp4
8ee3cf0a33895432e63d5da0153e58b7   2018-07-05T15:06:39.508Z   2018-07-05T12:54:18.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66882_124_001_002.mp4
177654bb833eaa24626d561b3e578868   2018-07-05T14:38:16.497Z   2018-07-05T13:00:18.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/44002_001_002_002.mp4
36f20e009c57203fc619733f9a1a8069   2018-07-05T14:25:12.816Z   2018-07-05T12:51:49.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/46761_013_001_002.mp4
11437cc6cbaf854bfe6e555cc7deb0ea   2018-07-04T17:55:28.815Z   2018-07-04T14:33:52.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/61670_001_001_001.mp4
41937f3119e6b51aa7fda6e48ff59b55   2018-07-04T16:05:46.242Z   2018-07-02T09:27:00.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61206_001_003_002.mp4
cae5d495752e21d31cbd29630b99ef53   2018-06-11T15:14:47.011Z   2018-06-11T13:53:09.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-06-11/135303/18_041_001_001.mp4
a7d8d370f9b9a5a50485f21352754406   2018-07-05T14:12:39.038Z   2018-07-05T12:50:07.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/46761_015_004_001.mp4
43343b21e0b3e63490a273179c2396da   2018-07-04T16:41:45.499Z   2018-07-02T09:27:08.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/61670_001_003_003.mp4
b446f7a8c87b85a410e8ef1b99e14154   2018-07-04T15:48:45.518Z   2018-07-02T09:20:34.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/52177_003_003_004.mp4
9343b71d9b48ca5719c194a18924b086   2018-07-05T14:42:51.565Z   2018-07-05T12:57:52.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66267_001_002_002.mp4
14a7880e1cfbe915cbf092f32cd8eb78   2018-07-04T16:15:57.963Z   2018-07-02T09:23:50.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/58576_001_001_002.mp4
d9888408ab75df843e9b4d24ebef3692   2018-07-04T16:36:02.355Z   2018-07-02T09:21:51.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/56409_005_002_001.mp4
d492edbc53422bd73202f98625b89474   2018-07-04T16:11:35.150Z   2018-07-04T14:31:37.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/61206_001_003_001.mp4
c59007bc28cca1a28a361df23c5406a1   2018-07-05T14:34:41.431Z   2018-07-05T12:53:19.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/65794_004_004_003.mp4
1ca848ac8b1fc09872f5f01e774ff9e4   2018-07-04T17:13:07.112Z   2018-07-02T09:21:10.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/55813_005_001_002.mp4
8cf49d3c3231db46db4cc756e4ee6212   2018-07-19T13:19:28.263Z   2018-07-19T08:06:37.000Z   aws-c4-contextual-prod-graymeta-harvest/test/test.mp4
bedd928d5300ffd032659f1f4b746ff4   2018-07-04T16:26:35.108Z   2018-07-02T09:27:32.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/63974_003_002_001.mp4
db6f558823bdaa284593c36eb0fe263c   2018-07-03T13:25:37.438Z   2018-07-02T09:27:35.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-02/092219/64040_001_001_004.mp4
a1829fe23cae317625444af6ea16a47d   2018-07-06T15:53:21.344Z   2018-07-06T14:40:55.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-06/154036/56459_001_002_005.mp4
53a597156a340223254a50920319c733   2018-07-04T16:32:53.130Z   2018-07-04T14:30:28.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-04/153100/61299_001_002_001.mp4
03b3adc6ca8999a831c698faf7e92de9   2018-07-24T11:12:31.903Z   2018-07-10T13:30:34.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-10/142015/64040_001_001_004.mp4
2dc2eab8dd193b33b36f5bbe682d0217   2018-07-05T14:34:40.629Z   2018-07-05T12:47:39.000Z   aws-c4-contextual-prod-graymeta-harvest/2018-07-05/134545/66062_002_003_002.mp4
